Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
4140	-446.4804	-601.9364	155.4561	0.0124437	0.0398119	0.00564237	0.0119405	0.00251228	0.00628756	0.00216571	0.00771556	0.0188648	0.00620153	0.0186524	0.0081454	0.0208062	0.0109892	0.0164386	0.0136378	0.00412911	0.0118564	0.00660539	0.0156414	0.00361518	0.00159481	0.00861598	0.00649864	0.00553696	0.0414448	0.00511453	0.0038154	0.00859723	0.0161269	0.0054439	0.00365944	0.00402698	0.0054034	0.00368341	0.00449391	0.0059701	0.0015372	0.000595683	0.000464891	0.00632267	0.0099309	0.000793548	0.0118138	0.012649	0.0118515	0.077132	0.00248901	0.0049424	0.0163334	0.00139493	0.0208249	0.00890844	0.0136585	0.00487741	0.000539816	0.0144944	0.0187106	0.00216118	0.00277243	0.147564	0.00569166	0.00274837	0.0105524	0.0219099	0.00431484	0.00592718	0.000167692	0.0223037	0.0137014	0.00457443	0.0210619	0.00404356	0.00677156	0.00354967	0.00976799	0.0104874	0.000626778	0.0509467	0.00328314	0.00387784	0.018763	0.00127027	0.0134587	0.0187925	0.00677568	0.0103271	0.00053446	0.00381043	0.0137894	0.00803971	1.7919	0.864798	1.050876	0.9491236	0.0669273	0.267451	0.66269	1.509	3.73901	14.9416	1.955285	0.9031734	0.3537639	0.0116431	0.0372505	0.00527935	0.0111722	0.00235065	0.00588304	0.00202638	0.00721916	0.017651	0.00580254	0.0174524	0.00762135	0.0194675	0.0102822	0.015381	0.0127603	0.00386345	0.0110936	0.00618042	0.014635	0.00338259	0.0014922	0.00806165	0.00608054	0.00518073	0.0387784	0.00478547	0.00356992	0.00804411	0.0150893	0.00509365	0.003424	0.0037679	0.00505576	0.00344643	0.00420479	0.005586	0.0014383	0.000557358	0.000434981	0.00591588	0.00929197	0.000742493	0.0110537	0.0118352	0.011089	0.0721695	0.00232887	0.00462442	0.0152826	0.00130519	0.0194851	0.00833529	0.0127798	0.00456361	0.000505086	0.0135619	0.0175068	0.00202214	0.00259406	0.13807	0.00532547	0.00257154	0.00987347	0.0205002	0.00403723	0.00554584	0.000156903	0.0208687	0.0128199	0.00428012	0.0197068	0.0037834	0.00633589	0.00332129	0.00913955	0.00981269	0.000586452	0.0476689	0.00307192	0.00362835	0.0175558	0.00118854	0.0125928	0.0175835	0.00633975	0.00966269	0.000500074	0.00356527	0.0129023	0.00752246	0.474562	0.525438	1.068761
4176	-437.3174	-591.9535	154.6362	0.000602381	0.00318152	0.000756517	0.00809066	0.000639668	0.00116919	0.00616655	0.00126433	0.00412598	0.000840755	0.00305458	0.00226651	0.000838776	0.000728769	0.00270675	0.0106406	0.00319817	0.00326751	0.00385376	0.00319986	0.00220202	4.55563e-05	0.00819298	0.00208187	0.000884373	0.0106936	0.000338555	0.00181455	0.00133161	0.000525827	0.00468413	0.000165175	0.00381528	0.00517127	0.00628735	0.0032458	0.00429247	0.0144561	0.000657906	0.00334664	0.00746493	0.00216765	0.000655991	0.00985358	0.00418685	0.00248797	0.00783212	0.00036351	0.00358022	0.00769824	0.0158723	0.0012709	0.00652414	0.00284742	0.00806217	0.000850914	0.00555274	0.00167707	0.00347977	0.00108805	0.00334442	0.00183016	0.00289209	0.0019192	0.00830326	0.00534005	0.000909415	0.00274983	0.000974968	0.000421697	0.010831	0.0015691	0.00560785	0.00292796	0.00171962	0.00352014	0.000369875	0.00392983	0.00286852	0.0205031	0.00462242	0.00572109	0.025266	0.00634716	0.00508875	0.0352185	0.00650532	0.00478367	0.00527429	0.000529363	0.000212414	2.4628	0.750253	0.9961906	1.003809	0.0252688	0.166317	0.571408	1.75006	6.01261	39.5744	2.65958	1.007648	0.5604485	0.00146764	0.00775142	0.00184317	0.019712	0.00155848	0.00284859	0.0150241	0.00308041	0.0100525	0.00204841	0.00744214	0.0055221	0.00204358	0.00177556	0.00659469	0.0259246	0.00779197	0.00796092	0.00938926	0.00779609	0.00536499	0.000110993	0.0199613	0.00507225	0.00215468	0.0260538	0.00082485	0.00442096	0.00324433	0.00128112	0.0114124	0.00040243	0.00929549	0.0125992	0.0153184	0.00790802	0.0104581	0.0352207	0.00160291	0.00815372	0.0181875	0.00528124	0.00159825	0.0240072	0.0102008	0.00606166	0.0190821	0.000885653	0.00872281	0.0187559	0.038671	0.0030964	0.0158953	0.00693743	0.0196426	0.00207316	0.0135286	0.00408599	0.00847807	0.00265091	0.0081483	0.00445899	0.00704626	0.00467592	0.02023	0.0130104	0.00221569	0.00669965	0.0023754	0.00102742	0.0263886	0.00382294	0.0136629	0.00713364	0.00418966	0.00857643	0.000901159	0.00957459	0.00698882	0.0499535	0.011262	0.0139388	0.0615579	0.0154642	0.0123982	0.085806	0.0158495	0.0116549	0.0128502	0.00128973	0.000517524	0.501905	0.498095	0.4104435
4212	-435.2173	-590.9752	155.7578	0.000395556	0.0197027	0.0019744	0.0062782	0.00161789	0.00165724	0.00125429	0.00249731	0.0150118	0.00420056	0.0137595	0.000847753	0.0201131	0.00053617	0.00517545	0.0030013	0.000805743	0.0195245	0.00588948	0.000774583	0.00639897	0.00253185	0.00963786	0.0167023	0.00172634	0.0326335	0.000320054	0.00117369	0.000424911	0.00795155	0.00236258	0.0123438	0.00211976	0.00949009	0.00425952	0.0172493	0.00695433	0.00106229	0.00364317	0.00471986	0.00975753	0.012971	0.014503	0.0133355	0.00704277	0.00424974	0.0459036	0.0113068	0.0189683	0.0227221	0.0121711	0.0254585	0.000267651	0.00783092	0.00037737	0.00442469	0.00202795	0.0028791	0.00380125	0.0141708	0.044881	0.000413864	0.000224396	0.00446482	0.00832246	0.0135056	0.00664503	6.42438e-06	0.00399691	0.0177849	0.00786162	0.00195368	0.0126237	0.0107079	0.015279	0.0129257	0.00861544	0.00726341	0.0212721	0.0013798	0.000486779	0.0225534	0.00319869	0.037289	0.019753	0.00297461	0.00542009	0.00287613	0.00286374	0.0112547	0.00195011	1.22418	0.961725	0.9977219	1.002278	0.0535221	0.239829	0.640532	1.5612	4.16963	18.6839	2.1169	1.004567	0.2173247	0.000486156	0.0242155	0.00242662	0.00771618	0.00198845	0.00203682	0.00154158	0.0030693	0.0184501	0.00516267	0.0169111	0.00104192	0.0247198	0.000658975	0.00636085	0.00368873	0.000990293	0.0239965	0.00723843	0.000951996	0.00786461	0.00311175	0.0118453	0.0205278	0.00212174	0.040108	0.00039336	0.00144252	0.000522234	0.0097728	0.00290371	0.015171	0.00260528	0.0116637	0.00523513	0.0212002	0.00854717	0.0013056	0.00447761	0.00580091	0.0119924	0.0159419	0.0178249	0.0163899	0.00865587	0.00522312	0.0564175	0.0138966	0.0233129	0.0279265	0.0149587	0.0312896	0.000328954	0.00962454	0.000463804	0.00543813	0.00249244	0.00353854	0.0046719	0.0174166	0.0551607	0.000508657	0.000275792	0.00548746	0.0102287	0.016599	0.00816703	7.89583e-06	0.00491237	0.0218584	0.00966227	0.00240116	0.0155151	0.0131605	0.0187786	0.0158863	0.0105888	0.00892704	0.0261443	0.00169583	0.000598273	0.0277191	0.00393133	0.0458297	0.0242772	0.00365592	0.00666152	0.00353489	0.00351965	0.0138326	0.00239676	0.501139	0.498861	0.8136412
4248	-434.2454	-589.1958	154.9504	0.000992495	0.0212143	0.0019525	0.00919749	0.00101286	0.00209347	0.00170305	0.0017859	0.0100673	0.000534992	0.00245697	0.00029632	0.00875818	0.00147295	0.00580859	0.00622126	0.00571514	0.00418206	0.00496241	3.15324e-06	0.00534857	0.00306855	0.000160989	0.00335909	0.0042094	0.0175134	0.00206427	0.00368176	0.000413431	0.00139376	0.000180263	0.000750213	0.00044785	0.0166757	0.00435408	0.00742415	0.00412829	0.000609803	0.00716053	0.000912255	0.00207222	0.00109436	0.00317291	0.00645157	0.00545767	0.00446776	0.0169212	0.000301346	0.00543332	0.0118012	0.00317881	0.00764238	0.0037695	0.000385281	0.0013481	0.00380228	0.00228075	0.00206247	0.011324	0.00106596	0.0351516	0.0022878	0.000680614	0.00321902	0.00214843	0.00456664	0.00391123	7.66054e-05	0.00971948	0.00820821	0.00573398	0.00644478	0.00152539	0.00483136	0.0127201	0.00606414	0.000952039	0.00157266	0.0092941	0.000921325	0.00177492	0.00132582	0.0019762	0.0180242	0.017335	0.00293679	0.000274778	0.00356244	0.000558014	0.00786404	0.00200998	2.13784	0.805735	0.86901	1.13099	0.0433578	0.216418	0.620332	1.61204	4.62068	23.0639	2.269184	1.301469	0.4529982	0.00222536	0.0475665	0.00437788	0.0206225	0.00227102	0.00469396	0.00381855	0.00400433	0.0225729	0.00119955	0.005509	0.000664405	0.0196375	0.00330264	0.013024	0.0139492	0.0128144	0.00937698	0.0111267	7.07016e-06	0.0119925	0.00688028	0.000360967	0.00753171	0.00943828	0.0392684	0.00462848	0.0082552	0.00092699	0.00312507	0.000404185	0.00168212	0.00100416	0.0373902	0.00976268	0.0166464	0.00925641	0.00136729	0.0160553	0.00204545	0.00464631	0.00245376	0.00711426	0.0144656	0.0122371	0.0100176	0.0379406	0.000675674	0.0121825	0.0264606	0.00712749	0.0171357	0.00845193	0.000863874	0.00302269	0.00852543	0.00511387	0.00462446	0.0253907	0.00239009	0.0788165	0.00512968	0.00152607	0.00721764	0.00481719	0.0102393	0.00876971	0.000171764	0.0217929	0.0184044	0.0128567	0.0144504	0.00342021	0.0108328	0.0285208	0.0135969	0.00213465	0.00352621	0.0208391	0.00206578	0.00397971	0.00297274	0.00443101	0.0404137	0.0388682	0.00658485	0.000616105	0.00798766	0.00125117	0.0176327	0.00450675	0.565495	0.434505	0.4459926
4284	-430.6495	-585.9095	155.26	0.00790813	0.0355556	0.000178357	0.0243667	0.00123765	0.0119349	0.0113318	0.0180641	0.0184732	0.00283274	0.0016958	0.00925699	0.0137847	0.00391289	0.0106429	0.0313866	0.00182478	0.0233153	0.00935807	0.0231074	0.0538619	0.0159736	0.00287372	0.00846755	0.0104872	0.02906	0.00561637	0.00311065	0.00324819	0.00255111	0.0035542	0.00559385	0.00356763	0.000791075	0.00331869	0.012065	0.00527735	0.000400498	0.00212808	0.00570211	0.0100652	0.00587452	0.00294074	0.00634774	0.00714555	0.0354793	0.0589914	0.00355896	0.00077802	0.00420137	0.00872202	0.127117	0.0153241	0.00725681	0.0213525	0.00440257	0.00377212	0.000110889	0.00634517	0.00331231	0.0154543	0.00475758	0.00678319	0.000401362	0.00163881	0.0223998	0.00157625	0.0244151	0.045023	0.0124	0.00810646	0.00423367	0.0081651	0.00533466	0.0048927	0.0357363	0.0293961	0.000121212	0.0150783	0.00567977	0.00399673	0.00213538	0.0178772	0.00106104	0.00543763	0.00520168	0.00392124	0.060021	0.0157738	0.0138931	0.000550435	0.882425	1.02007	0.6685292	1.331471	0.0874575	0.304728	0.690224	1.44881	3.28162	11.4341	1.761832	1.991642	0.1476932	0.00686244	0.0308541	0.000154773	0.0211447	0.001074	0.0103568	0.00983342	0.0156755	0.0160305	0.00245817	0.00147156	0.00803294	0.011962	0.00339549	0.00923558	0.0272363	0.00158349	0.0202323	0.00812066	0.0200519	0.0467398	0.0138614	0.00249373	0.00734789	0.00910051	0.0252174	0.00487372	0.00269933	0.00281868	0.00221378	0.00308423	0.00485418	0.00309588	0.000686472	0.00287986	0.0104697	0.00457952	0.000347541	0.00184669	0.00494812	0.00873425	0.00509774	0.00255188	0.00550838	0.00620069	0.0307879	0.051191	0.00308836	0.000675142	0.00364583	0.00756871	0.110308	0.0132978	0.00629724	0.0185291	0.00382042	0.00327333	9.62262e-05	0.00550615	0.00287432	0.0134108	0.00412848	0.00588625	0.00034829	0.00142211	0.0194379	0.00136782	0.0211867	0.0390696	0.0107604	0.00703454	0.00367386	0.00708543	0.00462926	0.00424574	0.0310109	0.0255091	0.000105184	0.0130845	0.00492874	0.00346825	0.00185302	0.0155133	0.000920738	0.00471862	0.00451386	0.00340273	0.0520844	0.013688	0.012056	0.000477651	0.665735	0.334265	1.152379
4320	-430.2609	-584.6116	154.3508	0.000357752	0.0164115	0.00148253	0.00132123	0.000173224	0.000193632	0.00308516	0.00733142	0.0086033	0.000239372	0.00158245	0.00584457	0.00551111	0.00393927	0.0041448	0.00770642	0.00135873	0.0019094	0.00123057	0.0118466	0.00854591	0.00231352	0.000832246	0.00582824	0.00551939	0.00251147	0.00686893	0.000289426	0.000148688	0.00877195	0.00191686	0.000398044	0.000516326	0.0180107	0.00158755	0.00498233	0.00139213	0.0047369	0.00156702	0.00417858	0.00138613	0.00445623	0.0109448	0.00368911	0.00293274	0.00262501	0.0234974	0.0085797	0.00801951	0.00152243	0.00647907	0.0540692	0.00887882	0.00323935	0.00440357	0.00575818	0.000376431	0.00246778	0.00259479	0.00502999	0.00600112	0.00259878	0.00390593	0.00112771	0.0027687	0.00169118	0.000967912	0.0104346	0.00889105	0.000338651	0.00436512	0.0011781	0.00354153	0.00758657	0.00511306	0.0133556	0.0161473	0.00124816	0.00691777	0.00228681	0.00296612	0.00840221	0.00270601	0.00467941	0.00191409	0.000980262	3.33092e-05	0.0280068	0.000848026	0.0124997	0.0072218	1.09808	0.983255	0.391034	1.608966	0.0560909	0.245376	0.645117	1.55011	4.07538	17.8282	2.083003	4.114645	0.1906693	0.000720021	0.0330302	0.00298379	0.00265915	0.000348636	0.00038971	0.00620928	0.0147554	0.0173152	0.000481767	0.00318489	0.0117629	0.0110918	0.00792828	0.00834195	0.0155102	0.00273461	0.00384291	0.00247668	0.0238429	0.0171997	0.00465626	0.001675	0.0117301	0.0111085	0.00505465	0.0138246	0.000582506	0.000299254	0.0176547	0.00385792	0.000801113	0.00103917	0.0362488	0.00319514	0.0100276	0.00280184	0.00953361	0.00315382	0.00840992	0.00278977	0.00896873	0.0220278	0.0074248	0.00590251	0.00528317	0.0472915	0.0172677	0.0161403	0.00306407	0.01304	0.108821	0.0178698	0.0065196	0.00886274	0.0115891	0.000757615	0.00496672	0.00522235	0.0101235	0.012078	0.00523038	0.00786119	0.00226967	0.00557235	0.00340372	0.00194805	0.0210009	0.0178944	0.000681579	0.00878536	0.00237109	0.00712777	0.0152689	0.0102907	0.0268799	0.0324985	0.00251208	0.0139229	0.00460249	0.00596969	0.0169105	0.0054462	0.00941792	0.00385235	0.0019729	6.70391e-05	0.0563673	0.00170676	0.0251573	0.0145348	0.804483	0.195517	0.496863
4356	-437.4039	-592.9871	155.5832	0.00309744	0.0211155	0.016221	0.0304755	0.00170241	0.000850653	0.018407	0.00903894	0.011696	0.00148707	0.0327393	0.00394438	0.0286466	0.0024019	0.0117667	0.0316998	0.00416006	0.000836421	0.0141458	0.032545	0.0237255	0.00065544	0.000677553	0.0174692	0.0104117	0.0263448	0.00499046	0.0120417	0.00247438	0.0119094	0.00108584	0.000857667	0.00268893	0.0137537	0.00457494	0.00442018	0.00379004	0.0130443	0.00262643	0.0014719	0.00276489	0.00684034	0.0125914	0.00522992	0.00697085	0.00876769	0.0529751	0.00465237	0.00836107	0.0365114	0.00627011	0.023054	0.00408058	0.006237	0.0221356	0.00493582	0.00341116	0.0110847	0.00147754	0.0017967	0.0666907	0.00111302	0.00668136	0.00398811	0.013019	0.00920855	0.000986424	0.0184176	0.00295364	0.0396998	0.00290987	0.01662	0.00311772	0.00311289	0.00965368	0.00996568	0.00912916	0.00437962	0.00286618	0.00146212	0.00449395	0.0315877	0.0039735	0.0682712	0.0630236	0.0244848	0.002106	0.0300989	0.0160546	0.0184074	0.00180194	0.739359	1.0445	0.7463226	1.253677	0.0914404	0.311419	0.694917	1.43902	3.21111	10.9361	1.72963	1.679806	0.120854	0.00267848	0.0182594	0.0140269	0.0263533	0.00147214	0.000735593	0.0159173	0.00781632	0.0101139	0.00128593	0.028311	0.00341086	0.0247718	0.00207701	0.0101751	0.027412	0.00359737	0.000723286	0.0122324	0.0281429	0.0205164	0.000566785	0.000585907	0.0151063	0.00900336	0.0227813	0.00431545	0.0104129	0.00213969	0.0102985	0.000938971	0.000741658	0.00232522	0.0118934	0.00395613	0.00382231	0.0032774	0.0112799	0.00227118	0.00127281	0.00239091	0.00591511	0.0108883	0.00452251	0.00602796	0.00758177	0.0458096	0.00402308	0.00723014	0.0315729	0.005422	0.0199357	0.00352864	0.00539338	0.0191415	0.0042682	0.00294976	0.00958535	0.00127769	0.00155368	0.05767	0.000962468	0.00577764	0.00344867	0.011258	0.00796299	0.000852999	0.0159265	0.00255412	0.03433	0.00251628	0.014372	0.00269601	0.00269184	0.00834791	0.00861771	0.00789434	0.00378723	0.0024785	0.00126436	0.00388609	0.0273151	0.00343604	0.0590368	0.054499	0.021173	0.00182114	0.0260276	0.013883	0.0159176	0.00155821	0.626839	0.373161	1.156418
4392	-446.0251	-601.6095	155.5844	0.00230054	0.0114086	0.00190438	0.00667364	0.000818122	0.00247901	0.00233281	0.00308794	0.0111064	0.00109438	0.00070934	0.0098408	0.00223054	1.06703e-05	0.00418451	0.00772693	0.00930651	0.00127575	0.0131007	0.000330763	0.00623538	0.0032224	0.00277748	0.00950062	0.00411635	0.0130952	0.00459955	0.00132536	0.00321752	0.00561207	0.000997873	9.92622e-05	0.00287137	0.00854059	0.000311238	0.00312467	0.00224395	0.00429998	0.00031994	2.3033e-05	0.00101242	0.00310773	0.0103992	0.00864195	0.00892344	0.00738159	0.0155274	0.00281232	0.00631116	0.000642996	0.00200107	0.0413575	0.00582175	0.000806158	0.00214537	0.00598421	0.00537136	0.0124798	0.000221647	0.00033965	0.0075518	0.00169121	0.00851676	0.000671989	0.00883576	0.00759986	0.00284595	0.0061374	0.00383245	0.00217713	0.00106019	0.0105917	0.000497094	0.00144592	0.00208659	0.0264384	0.006144	0.0125086	0.00288528	0.00533323	0.00307507	0.000216165	0.00165288	0.0127843	0.00744494	0.000820118	8.18529e-05	0.0245988	0.00811571	0.00244483	0.00356397	1.49265	0.91589	1.116977	0.8830227	0.0313842	0.18486	0.590566	1.69329	5.40951	31.8632	2.502868	0.7905467	0.2782454	0.00466267	0.0231227	0.00385975	0.013526	0.00165815	0.00502439	0.00472807	0.00625855	0.0225102	0.00221807	0.00143767	0.0199451	0.00452081	2.16263e-05	0.00848106	0.0156607	0.0188622	0.00258565	0.0265521	0.000670382	0.0126377	0.00653107	0.00562932	0.0192556	0.00834292	0.026541	0.00932226	0.0026862	0.00652119	0.0113744	0.00202246	0.000201182	0.00581961	0.0173099	0.000630809	0.006333	0.00454798	0.00871508	0.000648445	4.66827e-05	0.00205194	0.00629867	0.0210769	0.0175153	0.0180858	0.0149608	0.0314705	0.00569993	0.0127913	0.00130321	0.00405572	0.0838224	0.0117994	0.0016339	0.00434817	0.0121287	0.0108865	0.0252937	0.000449229	0.000688394	0.0153058	0.00342769	0.0172615	0.00136197	0.0179081	0.0154032	0.00576811	0.0124391	0.00776751	0.00441255	0.00214877	0.021467	0.0010075	0.00293056	0.00422905	0.0535846	0.0124525	0.0253521	0.00584782	0.0108093	0.00623247	0.000438118	0.00335002	0.0259109	0.0150892	0.00166219	0.000165897	0.0498563	0.0164487	0.00495512	0.00722337	0.441511	0.558489	0.4933948
4428	-450.3321	-604.8458	154.5137	0.000645426	0.00506505	0.00128704	0.00191708	0.000638078	0.00288444	0.00188577	0.0087068	0.0192723	0.00597548	0.000836179	0.00410875	0.0167583	0.00635007	0.00284825	0.0207123	0.0113044	0.000302069	0.0139194	0.00641006	0.0101523	0.0039291	0.00444784	0.0028393	0.00357397	0.0100004	4.94421e-05	0.0013602	0.00425015	0.00866053	0.00386486	0.00842607	0.0021823	0.0191654	0.00182016	0.00883217	0.000147562	0.00596378	0.000322688	0.00190727	0.00988975	0.013885	0.00732537	1.49636e-05	0.00241244	0.00645208	0.00963992	0.00581901	0.00516992	0.0125259	0.00320346	0.0153249	0.000194583	0.00651145	0.00726765	0.00757835	0.0037707	0.000152276	0.00317498	0.00479673	0.0366584	0.0025849	0.00530363	0.0110244	0.0091672	0.0114286	0.00730438	0.00779953	0.00400288	0.00104344	0.000303021	0.00169673	0.0172662	0.00842429	0.00551409	0.00690773	0.00979006	0.00343292	0.00652578	0.0042489	0.0012467	0.0139045	0.00356197	0.0214488	0.00539944	0.00738046	0.00548599	0.00223386	0.000149709	0.00714873	0.00434316	1.44322	0.924327	0.5442466	1.455753	0.0442437	0.218564	0.622244	1.60709	4.57532	22.6021	2.254559	2.674805	0.2665768	0.00109105	0.00856215	0.00217566	0.00324071	0.00107863	0.00487596	0.00318778	0.0147183	0.0325787	0.0101012	0.00141351	0.00694559	0.0283288	0.0107344	0.00481479	0.0350129	0.0191093	0.000510628	0.0235299	0.0108358	0.0171618	0.0066419	0.00751881	0.00479966	0.00604158	0.0169051	8.35788e-05	0.00229933	0.00718462	0.0146401	0.00653331	0.0142438	0.00368905	0.0323979	0.00307687	0.0149302	0.000249444	0.0100814	0.000545485	0.00322413	0.016718	0.0234717	0.0123831	2.5295e-05	0.00407809	0.0109069	0.0162957	0.00983668	0.00873943	0.0211743	0.00541526	0.0259057	0.00032893	0.0110072	0.0122855	0.0128107	0.00637413	0.000257413	0.00536711	0.00810858	0.0619688	0.00436962	0.00896547	0.0186361	0.0154966	0.0193193	0.0123476	0.0131846	0.00676662	0.00176387	0.000512238	0.00286822	0.0291874	0.0142407	0.00932122	0.0116771	0.0165495	0.00580313	0.0110314	0.0071825	0.00210746	0.0235047	0.00602129	0.036258	0.00912743	0.0124762	0.00927373	0.0037762	0.000253074	0.0120845	0.00734184	0.727877	0.272123	0.5915624
4464	-435.605	-589.9127	154.3077	0.000193065	0.00947913	0.00292106	0.011264	0.000168108	0.0026095	0.000451035	0.00460121	0.0174943	0.00484799	0.000647703	0.00627207	0.0147814	0.000737552	0.000352415	0.0193033	0.00173083	0.00200941	0.00286125	0.00765706	0.00360619	0.0105229	0.00397289	0.0155467	0.000510946	0.00964243	1.84732e-06	0.0100548	0.00758594	0.00792085	0.00159328	0.00259422	0.00365613	0.00873212	0.00145542	0.0128745	0.00634338	0.00220535	0.0033633	0.00125646	0.0033311	0.00180839	0.00326313	8.74791e-05	0.00788264	0.00719441	0.0248054	0.00310768	0.000333343	0.0243402	0.00483678	0.00159529	0.00458045	0.0235121	0.00159149	0.00922143	0.00410213	0.00421059	0.00711411	0.000214248	0.0458966	0.000680641	0.00423392	0.0135802	0.00958393	0.0121894	0.0148079	0.00812507	0.00903469	0.0124418	0.000302119	0.00873335	0.0335691	0.003834	0.00293465	0.000673878	0.00194838	0.00204056	0.0172561	0.00564142	0.00127172	0.0075912	0.0133923	0.0316466	0.0159127	0.00245906	0.0337586	0.00591047	0.0101087	0.0294244	0.00673896	3.29129	0.608805	0.9789055	1.021095	0.0345069	0.193612	0.599151	1.66903	5.16496	28.9797	2.434281	1.043098	0.9230003	0.000265682	0.0130445	0.00401975	0.0155007	0.000231338	0.00359101	0.000620682	0.00633186	0.0240744	0.00667146	0.000891322	0.00863117	0.020341	0.00101497	0.000484969	0.0265639	0.00238184	0.0027652	0.00393745	0.0105371	0.00496258	0.0144809	0.0054672	0.0213942	0.000703127	0.0132692	2.54214e-06	0.0138366	0.0104392	0.0109001	0.00219256	0.00356997	0.0050313	0.0120165	0.00200284	0.017717	0.00872931	0.00303484	0.00462832	0.00172905	0.00458402	0.00248857	0.00449049	0.000120382	0.0108475	0.00990043	0.0341353	0.00427656	0.000458723	0.0334953	0.00665603	0.00219532	0.00630328	0.0323556	0.0021901	0.0126899	0.00564506	0.00579431	0.00978992	0.000294833	0.0631596	0.000936649	0.00582641	0.0186881	0.0131887	0.0167741	0.0203775	0.0111811	0.0124329	0.0171215	0.000415754	0.0120182	0.0461954	0.00527607	0.00403846	0.000927342	0.00268122	0.00280807	0.0237466	0.00776332	0.00175005	0.0104465	0.0184295	0.0435497	0.0218979	0.00338399	0.0464562	0.00813356	0.0139109	0.0404917	0.00927367	0.510547	0.489453	0.7266767
